,date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,growth_rate,growth_accel,growth_accel_rate
4016,2020-06-07,PE,Bom Jardim,city,52,10,True,39184.0,2602209,132.70723,0.1923,1.111926242887531,0.01529236933486064,-0.002809845717316642
4017,2020-06-07,PE,Bonito,city,59,10,True,38134.0,2602308,154.71757,0.1695,1.6174555777453112,0.07053011919394361,0.0054069943620352135
4018,2020-06-07,PE,Brejão,city,1,0,True,8993.0,2602407,11.119760000000001,0.0,0.0,0.0,0.0
4019,2020-06-07,PE,Brejinho,city,7,0,True,7487.0,2602506,93.49539,0.0,0.4470357028763984,0.05706948999108891,0.00797785969717887
4020,2020-06-07,PE,Brejo da Madre de Deus,city,156,3,True,50742.0,2602605,307.43762999999996,0.0192,5.381922283853912,0.21215931857677667,0.0013850648026955796
4021,2020-06-07,PE,Buenos Aires,city,19,3,True,13155.0,2602704,144.43177,0.1579,0.5376962838234596,0.006739575293702069,0.00017353587214244496
4022,2020-06-07,PE,Buíque,city,31,1,True,58378.0,2602803,53.1022,0.0323,0.9504603896446149,0.00846168948643464,-0.004570411493543703
4023,2020-06-07,PE,Cabo de Santo Agostinho,city,715,109,True,207048.0,2602902,345.33055,0.1524,13.922593810992051,0.011253678570112127,-0.035080146266090254
4024,2020-06-07,PE,Cabrobó,city,4,1,True,34221.0,2603009,11.68873,0.25,0.08043959585482423,0.0018754792866922674,0.00020900687344834235
4025,2020-06-07,PE,Cachoeirinha,city,43,3,True,20380.0,2603108,210.99117,0.0698,0.8921634997940219,0.01708714994988774,-0.0010152298101637534
4026,2020-06-07,PE,Caetés,city,42,2,True,28739.0,2603207,146.14287,0.0476,1.0362355024336745,0.013485429301142056,-0.002045657991621717
4027,2020-06-07,PE,Calçado,city,2,0,True,11053.0,2603306,18.09463,0.0,0.04841830189890718,0.0014371998023296202,-0.0003509774976923025
4028,2020-06-07,PE,Calumbi,city,3,0,True,5750.0,2603405,52.17391,0.0,0.21332612329761652,0.05474492832698686,0.015254660742157594
4029,2020-06-07,PE,Camaragibe,city,989,77,True,157828.0,2603454,626.63152,0.0779,16.715707855763316,-0.08199842912420839,-0.03414119158129144
4030,2020-06-07,PE,Camocim de São Félix,city,29,1,True,18765.0,2603504,154.54303000000002,0.0345,0.6637149389186893,-0.004472821655276055,-0.0021384551312553985
4031,2020-06-07,PE,Camutanga,city,21,3,True,8551.0,2603603,245.58531000000002,0.1429,0.6295373571935503,-0.012125138208058443,-0.003477134753795636
4032,2020-06-07,PE,Canhotinho,city,27,1,True,24804.0,2603702,108.85341000000001,0.037000000000000005,1.1345610223247813,0.06118582713991253,0.0027176059935210824
4033,2020-06-07,PE,Capoeiras,city,13,2,True,20048.0,2603801,64.84437,0.1538,0.3143439857936153,0.01385146722510262,0.0009166947936782189
4034,2020-06-07,PE,Carnaíba,city,19,4,True,19551.0,2603900,97.18173,0.2105,0.4586562766927882,0.01083433654578935,-0.0007520170584135351
4035,2020-06-07,PE,Carnaubeira da Penha,city,5,1,True,12932.0,2603926,38.663779999999996,0.2,0.1111174565706926,0.0017138292783436177,-0.00018664034758486217
4036,2020-06-07,PE,Carpina,city,142,22,True,83641.0,2604007,169.7732,0.1549,3.197433634855717,0.04832296230532233,-0.005130465921765392
4037,2020-06-07,PE,Caruaru,city,535,42,True,361118.0,2604106,148.15102,0.0785,12.299748007352818,0.36473170796347404,-0.001784228140480974
4038,2020-06-07,PE,Casinhas,city,6,0,True,14341.0,2604155,41.83809,0.0,0.20258195823739034,0.0024525245160314335,-0.00036830018204830705
4039,2020-06-07,PE,Catende,city,161,10,True,42892.0,2604205,375.36137,0.0621,4.29489499422958,0.17732024153579726,0.006112346319144577
4040,2020-06-07,PE,Cedro,city,4,0,True,11807.0,2604304,33.878209999999996,0.0,0.08929945695468058,0.0020412636786763558,-0.0001402997695317417
4041,2020-06-07,PE,Chã de Alegria,city,81,4,True,13518.0,2604403,599.2010700000001,0.0494,1.8027501664876238,0.025152654704751594,-0.0009320874484333794
4042,2020-06-07,PE,Chã Grande,city,95,7,True,21698.0,2604502,437.82837,0.0737,1.898551647183563,0.0054109421892219595,-0.0028430940914122276
4043,2020-06-07,PE,Condado,city,113,18,True,26421.0,2604601,427.6901,0.1593,2.9161966702570066,0.039166470387885226,-0.00483118628028705
4044,2020-06-07,PE,Correntes,city,10,1,True,18207.0,2604700,54.923930000000006,0.1,0.29263416580710183,0.023660660870961876,0.003982955622089692
4045,2020-06-07,PE,Cortês,city,45,9,True,12578.0,2604809,357.76752999999997,0.2,1.3258439049657367,0.03812615278142019,0.002431469654688384
4046,2020-06-07,PE,Cumaru,city,25,1,True,10906.0,2604908,229.23162000000002,0.04,0.6815282029187456,-0.01780406972588089,-0.0012536632994696998
4047,2020-06-07,PE,Cupira,city,52,5,True,24107.0,2605004,215.70497999999998,0.0962,1.3800938064147015,0.04440131231534097,0.0002906624834958492
4048,2020-06-07,PE,Custódia,city,68,7,True,37111.0,2605103,183.23408,0.1029,1.618469081056911,0.022042383138119136,-0.0015174352629496054
4049,2020-06-07,PE,Dormentes,city,27,0,True,18908.0,2605152,142.7967,0.0,1.4513017852504475,-0.013665650372659724,-0.02139507877950204
4050,2020-06-07,PE,Escada,city,156,17,True,68875.0,2605202,226.49728,0.109,3.54739032313289,0.023045900297393545,-0.004743453323212535
4051,2020-06-07,PE,Feira Nova,city,155,10,True,22131.0,2605400,700.37504,0.0645,4.047230784090709,0.10675244015143243,-0.0016584372473956003
4052,2020-06-07,PE,Fernando de Noronha,city,42,0,True,3061.0,2605459,1372.10062,0.0,0.43772696584255055,-0.011459097728877154,-0.0013429913245579695
4053,2020-06-07,PE,Ferreiros,city,73,5,True,12123.0,2605509,602.16118,0.0685,1.7129238988377053,-0.009092136269088901,-0.0068108457501793165
4054,2020-06-07,PE,Flores,city,7,0,True,22624.0,2605608,30.940590000000004,0.0,0.2717217084830325,0.017721476578674466,0.0006071688049849914
4055,2020-06-07,PE,Floresta,city,18,2,True,32873.0,2605707,54.75618000000001,0.1111,0.5663907645232972,0.017230462190983543,4.232807242555484e-05
4056,2020-06-07,PE,Frei Miguelinho,city,47,4,True,15457.0,2605806,304.06935,0.0851,0.8918478457506421,0.0024203583899413284,0.0010698915346075222
4057,2020-06-07,PE,Gameleira,city,70,7,True,31052.0,2605905,225.42831,0.1,1.9418540445083277,0.08536577178686902,0.002791112827437674
4058,2020-06-07,PE,Garanhuns,city,243,13,True,139788.0,2606002,173.83466,0.0535,5.73980307200382,0.11959391797289803,-0.004335082751676357
4059,2020-06-07,PE,Glória do Goitá,city,90,16,True,30604.0,2606101,294.07921,0.1778,1.8921972013961905,0.01431264934406502,-0.0020552683999764576
4060,2020-06-07,PE,Goiana,city,483,38,True,79758.0,2606200,605.58189,0.0787,10.956397423771508,0.27443888737911415,-0.004562340874494441
4061,2020-06-07,PE,Granito,city,1,0,True,7486.0,2606309,13.358270000000001,0.0,0.0,0.0,0.0
4062,2020-06-07,PE,Gravatá,city,119,11,True,84074.0,2606408,141.54197,0.0924,2.6576441074306767,0.02291284544355513,-0.004718151386528759
4063,2020-06-07,PE,Iati,city,2,0,True,19197.0,2606507,10.418289999999999,0.0,0.06621006667369356,0.004579847424407108,-3.649052775865943e-05
4064,2020-06-07,PE,Ibimirim,city,23,5,True,29235.0,2606606,78.67282,0.2174,0.4376588353453673,-0.013251367974920152,-0.0011802774875772676
4065,2020-06-07,PE,Ibirajuba,city,2,0,True,7762.0,2606705,25.766560000000002,0.0,0.028246051760434945,-0.00042777060533987236,-0.00021691176385996055
4066,2020-06-07,PE,Igarassu,city,341,55,True,117019.0,2606804,291.40567000000004,0.1613,6.579778464804483,0.05195939363654456,-0.0029149900044828946
4067,2020-06-07,PE,Iguaracy,city,7,1,True,12228.0,2606903,57.24567,0.1429,0.1256135733542201,-0.004199325191981959,-0.0004681318325277224
4068,2020-06-07,PE,Ilha de Itamaracá,city,77,3,True,26258.0,2607604,293.24396,0.039,1.7135978053918113,0.018671030602793036,-0.004854444641797902
4069,2020-06-07,PE,Inajá,city,3,0,True,23247.0,2607000,12.90489,0.0,0.050005066610075075,-0.0006117329903694224,-0.00032863943972965046
4070,2020-06-07,PE,Ingazeira,city,1,0,True,4548.0,2607109,21.98769,0.0,0.0,0.0,0.0
4071,2020-06-07,PE,Ipojuca,city,291,46,True,96204.0,2607208,302.48222999999996,0.1581,6.49200715661195,0.10898422663332794,-0.003959320930463893
4072,2020-06-07,PE,Ipubi,city,54,3,True,30854.0,2607307,175.01783,0.0556,1.3568234119758886,0.06636500385787931,0.0019442192216346309
4073,2020-06-07,PE,Itacuruba,city,1,1,True,4918.0,2607406,20.333470000000002,1.0,0.0,0.0,0.0
4074,2020-06-07,PE,Itaíba,city,31,2,True,26349.0,2607505,117.65151999999999,0.0645,1.253723341197147,0.07834194897184417,0.007380859438810095
4075,2020-06-07,PE,Itambé,city,240,15,True,36447.0,2607653,658.49041,0.0625,7.034165813096604,0.21861099125024755,-0.007552297588153684
4076,2020-06-07,PE,Itapetim,city,12,1,True,13616.0,2607703,88.13161,0.0833,0.23773606020610386,-0.005592483509583256,-0.0011348420313241612
4077,2020-06-07,PE,Itapissuma,city,161,18,True,26651.0,2607752,604.10491,0.1118,3.831507615213344,0.045929039923134025,-0.01305631068755075
4078,2020-06-07,PE,Itaquitinga,city,47,6,True,16955.0,2607802,277.20436,0.1277,1.1572323603183363,-0.0022163611201251776,-0.005096290287735847
4079,2020-06-07,PE,Jaboatão dos Guararapes,city,3588,365,True,702298.0,2607901,510.89424,0.1017,65.16813702329468,0.29770306179109646,-0.10981153880191541
4080,2020-06-07,PE,Jaqueira,city,42,3,True,11656.0,2607950,360.32944,0.0714,1.1310429816171421,0.01743344016615371,-0.0013185079134882896
4081,2020-06-07,PE,Jataúba,city,80,3,True,17150.0,2608008,466.4723,0.0375,2.079548756583019,0.02205349094149708,-0.006782509135821494
4082,2020-06-07,PE,Jatobá,city,8,0,True,14796.0,2608057,54.06867,0.0,0.2032101533174891,0.007498115640456224,-0.00028113880434098255
4083,2020-06-07,PE,João Alfredo,city,70,10,True,33822.0,2608107,206.96588,0.1429,1.6391837102830698,0.028082554998323253,-0.005427247299657293
4084,2020-06-07,PE,Joaquim Nabuco,city,27,4,True,16023.0,2608206,168.50777,0.1481,0.8110909165600236,0.018224851878661734,0.0006688337291208403
4085,2020-06-07,PE,Jucati,city,12,0,True,11424.0,2608255,105.04202,0.0,0.29358610040921546,0.0042275218371632,-0.0007819422955476203
4086,2020-06-07,PE,Jupi,city,2,1,True,14836.0,2608305,13.480720000000002,0.5,0.014484119539050894,-0.0007922134925350524,2.3755145249624278e-06
4087,2020-06-07,PE,Jurema,city,18,0,True,15378.0,2608404,117.05033,0.0,0.39776524038921157,-0.0014622101059204497,-0.0006947166514669974
4088,2020-06-07,PE,Lagoa de Itaenga,city,74,4,True,21429.0,2608503,345.32642999999996,0.0541,1.9879545761220234,0.07056130088399899,0.003471600755121201
4089,2020-06-07,PE,Lagoa do Carro,city,51,6,True,18071.0,2608453,282.22013,0.1176,0.9411747272343151,-0.003908679317352042,-0.0026063893383801457
4090,2020-06-07,PE,Lagoa do Ouro,city,5,0,True,13145.0,2608602,38.037279999999996,0.0,0.12781048223638383,0.006105611352190045,0.0005484289175673367
4091,2020-06-07,PE,Lagoa dos Gatos,city,27,3,True,16290.0,2608701,165.74586000000002,0.1111,0.623166226838646,0.00888391873302333,-6.34537039290794e-05
4092,2020-06-07,PE,Lagoa Grande,city,8,1,True,25601.0,2608750,31.24878,0.125,0.2946607300493363,0.004242646478350339,-0.000296559332542995
4093,2020-06-07,PE,Lajedo,city,48,1,True,40288.0,2608800,119.14218000000001,0.0208,1.4736572279813815,0.060230200543580525,0.002155012602795902
4094,2020-06-07,PE,Limoeiro,city,223,19,True,56250.0,2608909,396.44444,0.0852,5.4671820699781435,0.12932952721223384,-0.00989102758329445
4095,2020-06-07,PE,Macaparana,city,42,2,True,25376.0,2609006,165.51072,0.0476,0.9835843199953445,0.02283594313181241,-0.0018753778202394021
4096,2020-06-07,PE,Machados,city,22,3,True,16088.0,2609105,136.74788999999998,0.1364,0.5150815277454082,0.019835684048678418,0.0010434474059099986
4097,2020-06-07,PE,Maraial,city,22,2,True,11345.0,2609204,193.91803000000002,0.0909,0.8499969701744061,0.04233016575157434,-0.0005869160160536264
4098,2020-06-07,PE,Moreilândia,city,2,0,True,11270.0,2614303,17.746229999999997,0.0,0.05692840824257556,-0.0016084180825280303,-0.0011179417579464028
4099,2020-06-07,PE,Moreno,city,219,30,True,62784.0,2609402,348.81498,0.13699999999999998,4.36558076117556,-0.001195616205975098,-0.012555879910925941
4100,2020-06-07,PE,Nazaré da Mata,city,86,11,True,32471.0,2609501,264.85171,0.1279,2.0526551442214407,0.0129900474563485,-0.0036332223594982703
4101,2020-06-07,PE,Olinda,city,2901,184,True,392482.0,2609600,739.1421799999999,0.0634,49.70863647327499,-0.04107633774619368,-0.08801892504470475
4102,2020-06-07,PE,Orobó,city,13,1,True,23884.0,2609709,54.42974,0.0769,0.3683992221318547,0.008574032810896403,-0.0014367582928730687
4103,2020-06-07,PE,Orocó,city,4,1,True,14991.0,2609808,26.682679999999998,0.25,0.08376965303656755,0.002929346365066076,0.00015998109950809356
4104,2020-06-07,PE,Ouricuri,city,36,1,True,69459.0,2609907,51.82914,0.0278,1.0325181303331923,0.044942287420244406,0.0043525133188762515
4105,2020-06-07,PE,Palmares,city,361,28,True,63250.0,2610004,570.75099,0.0776,9.15333346684698,0.3445130763522052,0.003909818304383574
4106,2020-06-07,PE,Palmeirina,city,6,1,True,7693.0,2610103,77.99298,0.1667,0.20311118971692607,-0.006026969599714356,-0.0014026721742757473
4107,2020-06-07,PE,Panelas,city,26,1,True,26474.0,2610202,98.20956,0.0385,0.6421569952884013,0.00619363770205941,-0.0017186177396188126
4108,2020-06-07,PE,Paranatama,city,4,0,True,11523.0,2610301,34.71318,0.0,0.0967462902089344,-0.005262525033731486,-0.0008364769295793101
4109,2020-06-07,PE,Parnamirim,city,14,1,True,22010.0,2610400,63.60745,0.0714,0.7799502693293568,0.04052036725372029,0.0011055848037729381
4110,2020-06-07,PE,Passira,city,115,5,True,28933.0,2610509,397.47002000000003,0.0435,2.8344873236009747,0.09810662634978105,0.001053720826012963
4111,2020-06-07,PE,Paudalho,city,226,24,True,56506.0,2610608,399.95752999999996,0.1062,4.660595162026293,0.05504725745227829,-0.005029868022608437
4112,2020-06-07,PE,Paulista,city,2092,164,True,331774.0,2610707,630.54971,0.0784,37.69084182731776,-0.0801095478379825,-0.06797486626866932
4113,2020-06-07,PE,Pedra,city,25,2,True,22617.0,2610806,110.53631999999999,0.08,0.44709206703918714,-0.0089917407763445,-0.0008983654042319002
4114,2020-06-07,PE,Pesqueira,city,103,4,True,67395.0,2610905,152.83033,0.0388,2.90744123438063,0.10496279569079663,-0.0008193550106431629
4115,2020-06-07,PE,Petrolândia,city,12,1,True,36548.0,2611002,32.833529999999996,0.0833,0.3273450905738801,0.008343168560821623,0.0006474173316264426
4116,2020-06-07,PE,Petrolina,city,182,11,True,349145.0,2611101,52.127340000000004,0.0604,3.515474884561636,0.04008830255277956,-0.004923816740613935
4117,2020-06-07,PE,Poção,city,11,1,True,11302.0,2611200,97.32791,0.0909,0.26425012152397087,0.007175432574786316,0.00010248572936900591
4118,2020-06-07,PE,Pombos,city,214,12,True,27091.0,2611309,789.93024,0.0561,4.291236782505505,-0.008050476177207213,-0.00881116452538426
4119,2020-06-07,PE,Primavera,city,50,5,True,14966.0,2611408,334.09061,0.1,1.2330784498991139,-0.005828129943237313,-0.0030957566226932983
4120,2020-06-07,PE,Quipapá,city,58,0,True,26037.0,2611507,222.75992000000002,0.0,1.5274820943382144,0.037030652818064405,-0.0040145830833549145
4121,2020-06-07,PE,Quixaba,city,9,3,True,6813.0,2611533,132.1004,0.3333,0.18271459592082012,-0.0029521697198156833,-0.0008676736642568296
4122,2020-06-07,PE,Recife,city,16695,1235,True,1645727.0,2611606,1014.44529,0.07400000000000001,275.1712264466733,-0.99045435860039,-0.5641524558940605
4123,2020-06-07,PE,Riacho das Almas,city,21,0,True,20546.0,2611705,102.20968,0.0,0.9520635323772572,0.002638814181938517,-0.00880234075458057
4124,2020-06-07,PE,Ribeirão,city,98,31,True,47415.0,2611804,206.68565,0.3163,2.28770716580481,0.01835925980319272,-0.005348800331009032
4125,2020-06-07,PE,Rio Formoso,city,49,8,True,23535.0,2611903,208.20055,0.1633,1.3066671341834453,0.04063751401292522,-0.002088023585954163
4126,2020-06-07,PE,Sairé,city,5,2,True,9932.0,2612000,50.34233,0.4,0.11668528767177916,3.0206049976641567e-05,-0.0006445163339487659
4127,2020-06-07,PE,Salgadinho,city,14,0,True,10919.0,2612109,128.21687,0.0,0.5431150161985796,-0.005490669241239051,-0.004223633062864404
4128,2020-06-07,PE,Salgueiro,city,98,8,True,60930.0,2612208,160.84031000000002,0.0816,2.0517367515118985,0.026364847733949662,-0.0024953711298825315
4129,2020-06-07,PE,Saloá,city,10,1,True,15843.0,2612307,63.11936,0.1,0.3816357556133767,0.019531143859849453,0.0015085280971390217
4130,2020-06-07,PE,Sanharó,city,24,4,True,26462.0,2612406,90.69609,0.1667,0.8538802303709964,0.05325377173360198,0.0037333396594470686
4131,2020-06-07,PE,Santa Cruz,city,3,0,True,15398.0,2612455,19.48305,0.0,0.06570042805982777,-0.0002937847749534769,-0.00044211496856037455
4132,2020-06-07,PE,Santa Cruz da Baixa Verde,city,2,0,True,12592.0,2612471,15.8831,0.0,0.041170086701193875,-0.004218002200250534,-0.000710795492569369
4133,2020-06-07,PE,Santa Cruz do Capibaribe,city,40,1,True,107937.0,2612505,37.05865,0.025,0.9966813324798613,0.04971425061155409,0.005184011570945735
4134,2020-06-07,PE,Santa Filomena,city,1,0,True,14477.0,2612554,6.90751,0.0,0.0,0.0,0.0
4135,2020-06-07,PE,Santa Maria da Boa Vista,city,6,0,True,41931.0,2612604,14.309220000000002,0.0,0.17999026157589795,0.012022659342437743,0.0009116784390926993
4136,2020-06-07,PE,Santa Maria do Cambucá,city,7,0,True,14137.0,2612703,49.51546,0.0,0.1807630298167598,0.005602728768337581,0.00022245344314534736
4137,2020-06-07,PE,Santa Terezinha,city,6,0,True,11815.0,2612802,50.7829,0.0,0.34844106762790944,0.025359128399929983,0.0006550095831959221
4138,2020-06-07,PE,São Benedito do Sul,city,3,1,True,15895.0,2612901,18.87386,0.3333,0.07573151962373281,0.0012369658112462167,-0.00033867763348971886
4139,2020-06-07,PE,São Bento do Una,city,88,8,True,59504.0,2613008,147.88922,0.0909,2.329937997853932,0.09936094463862444,0.005225846419319394
4140,2020-06-07,PE,São Caitano,city,59,0,True,37245.0,2613107,158.41052,0.0,1.2464991831020318,0.022643012317799374,-0.00011580156036264153
4141,2020-06-07,PE,São João,city,5,0,True,22793.0,2613206,21.93656,0.0,0.0966751443498817,-0.0027260290238359116,-0.0005287739782543995
4142,2020-06-07,PE,São Joaquim do Monte,city,47,4,True,21356.0,2613305,220.07867000000002,0.0851,1.451801112197211,0.06698077904276976,0.004736323489197614
4143,2020-06-07,PE,São José da Coroa Grande,city,122,7,True,21298.0,2613404,572.82374,0.0574,2.9153619911210686,0.050591072127808584,-0.006002160101192666
4144,2020-06-07,PE,São José do Belmonte,city,30,0,True,33959.0,2613503,88.34182,0.0,0.9950630224099578,0.05227666515361885,0.0026483592956639706
4145,2020-06-07,PE,São José do Egito,city,38,1,True,33951.0,2613602,111.92601,0.0263,1.0573297575117913,0.04310298185536372,0.0009854421810022139
4146,2020-06-07,PE,São Lourenço da Mata,city,489,62,True,113230.0,2613701,431.86435,0.1268,7.648958183405415,-0.07653305873574885,-0.015844586018380114
4147,2020-06-07,PE,São Vicente Ferrer,city,28,5,True,18018.0,2613800,155.40016,0.1786,0.7927673645768392,0.04404536363194152,0.004310260136347281
4148,2020-06-07,PE,Serra Talhada,city,175,5,True,86350.0,2613909,202.66358,0.0286,4.54425104271136,0.16890691006041786,0.006432262021190519
4149,2020-06-07,PE,Serrita,city,7,1,True,19165.0,2614006,36.52492,0.1429,0.2948903947287366,0.023036587381881652,0.0014014076608329777
4150,2020-06-07,PE,Sertânia,city,61,4,True,35907.0,2614105,169.88331000000002,0.0656,1.5213368816033213,0.04116034012345964,-0.0021350162293987565
4151,2020-06-07,PE,Sirinhaém,city,153,8,True,45865.0,2614204,333.5877,0.0523,3.890786373504539,0.07008642112050723,-0.0032996684729382454
4152,2020-06-07,PE,Solidão,city,1,0,True,6007.0,2614402,16.64724,0.0,0.0,0.0,0.0
4153,2020-06-07,PE,Surubim,city,123,9,True,65089.0,2614501,188.97202,0.0732,3.4315562761842915,0.12093876362777906,-0.0013286886416613852
4154,2020-06-07,PE,Tabira,city,39,2,True,28534.0,2614600,136.67905,0.0513,1.1811006333577856,0.06440454663832965,0.004313022172949532
4155,2020-06-07,PE,Tacaimbó,city,10,1,True,12874.0,2614709,77.67594,0.1,0.5684900530917751,0.028827506852101517,-0.0012435821315401187
